date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:25:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:35%20GMT	http://www.midiplus.com.tw/Dreamer88.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/filelist.xml	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:42	70267/70267	---M--	200	added ('OK')	text/html	etag:%222f4bb4d-1127b-5426c2de6e0ae%22	http://www.midiplus.com.tw/ED6.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED6.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:25:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:35%20GMT	http://www.midiplus.com.tw/Dreamer88.files/item0010.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/item0010.xml	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:36%20GMT	http://www.midiplus.com.tw/Dreamer88.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/themedata.thmx	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:37%20GMT	http://www.midiplus.com.tw/Dreamer88.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:37%20GMT	http://www.midiplus.com.tw/Dreamer88.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/image001.jpg	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:37%20GMT	http://www.midiplus.com.tw/Dreamer88.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/image002.png	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:38%20GMT	http://www.midiplus.com.tw/Dreamer88.files/image003.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer88.files/image003.jpg	(from http://www.midiplus.com.tw/Dreamer88.htm)
10:25:44	69765/69765	---M--	200	added ('OK')	text/html	etag:%222f4bb4e-11085-5426c2def9b0e%22	http://www.midiplus.com.tw/ED7.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED7.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:25:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:38%20GMT	http://www.midiplus.com.tw/Dreamer61.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/filelist.xml	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:39%20GMT	http://www.midiplus.com.tw/Dreamer61.files/item0010.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/item0010.xml	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:39%20GMT	http://www.midiplus.com.tw/Dreamer61.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/themedata.thmx	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:39%20GMT	http://www.midiplus.com.tw/Dreamer61.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:40%20GMT	http://www.midiplus.com.tw/Dreamer61.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/image001.jpg	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:41%20GMT	http://www.midiplus.com.tw/Dreamer61.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/image002.png	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:41%20GMT	http://www.midiplus.com.tw/Dreamer61.files/image003.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Dreamer61.files/image003.jpg	(from http://www.midiplus.com.tw/Dreamer61.htm)
10:25:47	69004/69004	---M--	200	added ('OK')	text/html	etag:%222f4bb4f-10d8c-5426c2df4d6e6%22	http://www.midiplus.com.tw/ED8.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED8.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:25:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:41%20GMT	http://www.midiplus.com.tw/ilink.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/filelist.xml	(from http://www.midiplus.com.tw/ilink.htm)
10:25:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:42%20GMT	http://www.midiplus.com.tw/ilink.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/themedata.thmx	(from http://www.midiplus.com.tw/ilink.htm)
10:25:49	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:43%20GMT	http://www.midiplus.com.tw/ilink.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/colorschememapping.xml	(from http://www.midiplus.com.tw/ilink.htm)
10:25:49	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:43%20GMT	http://www.midiplus.com.tw/ilink.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/image001.jpg	(from http://www.midiplus.com.tw/ilink.htm)
10:25:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:43%20GMT	http://www.midiplus.com.tw/ilink.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/image002.png	(from http://www.midiplus.com.tw/ilink.htm)
10:25:51	68859/68859	---M--	200	added ('OK')	text/html	etag:%222f4bb51-10cfb-5426c2dfe0e46%22	http://www.midiplus.com.tw/ED9.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED9.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:25:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:44%20GMT	http://www.midiplus.com.tw/ilink.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ilink.files/image004.jpg	(from http://www.midiplus.com.tw/ilink.htm)
10:25:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:44%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/filelist.xml	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:45%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/item0011.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/item0011.xml	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:46%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/themedata.thmx	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:46%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/image001.jpg	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:46%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/colorschememapping.xml	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:53	68649/68649	---M--	200	added ('OK')	text/html	etag:%222f4bb50-10c29-5426c2df97a66%22	http://www.midiplus.com.tw/ED9%20pro.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ED9%20pro.html	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:25:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:48%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/image002.png	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:48%20GMT	http://www.midiplus.com.tw/MIDIlink_mini.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIlink_mini.files/image004.jpg	(from http://www.midiplus.com.tw/MIDIlink_mini.htm)
10:25:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:48%20GMT	http://www.midiplus.com.tw/tbox2x2.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/filelist.xml	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:54	0/-1	---M--	404	error ('')			http://www.midiplus.com.tw/Accessories.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/editdata.html	(from http://www.midiplus.com.tw/Accessories.htm)
10:25:55	1745/1745	---M--	200	added ('OK')	text/html	etag:%2236002c9-6d1-539d7b4f57639%22	http://www.midiplus.com.tw/Accessories.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/header.html	(from http://www.midiplus.com.tw/Accessories.htm)
10:25:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:49%20GMT	http://www.midiplus.com.tw/tbox2x2.files/item0012.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/item0012.xml	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:49%20GMT	http://www.midiplus.com.tw/tbox2x2.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/themedata.thmx	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:49%20GMT	http://www.midiplus.com.tw/tbox2x2.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/colorschememapping.xml	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:50%20GMT	http://www.midiplus.com.tw/tbox2x2.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/image001.jpg	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:50%20GMT	http://www.midiplus.com.tw/tbox2x2.files/image003.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/image003.png	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:50%20GMT	http://www.midiplus.com.tw/tbox2x2.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/tbox2x2.files/image004.jpg	(from http://www.midiplus.com.tw/tbox2x2.htm)
10:25:58	63717/63717	---M--	200	added ('OK')	text/html	etag:%222f49d9c-f8e5-5426c2d4b67e6%22	http://www.midiplus.com.tw/sp2.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/sp2.html	(from http://www.midiplus.com.tw/Accessories.htm)
10:25:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:51%20GMT	http://www.midiplus.com.tw/midi4x4.files/item0012.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/item0012.xml	(from http://www.midiplus.com.tw/midi4x4.htm)
10:25:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:51%20GMT	http://www.midiplus.com.tw/midi4x4.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/filelist.xml	(from http://www.midiplus.com.tw/midi4x4.htm)
10:25:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:52%20GMT	http://www.midiplus.com.tw/midi4x4.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/themedata.thmx	(from http://www.midiplus.com.tw/midi4x4.htm)
10:25:58	0/-1	---M--	404	error ('')			http://www.midiplus.com.tw/MIDIPLUS-Download.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/editdata.html	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:25:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:53%20GMT	http://www.midiplus.com.tw/midi4x4.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/colorschememapping.xml	(from http://www.midiplus.com.tw/midi4x4.htm)
10:25:59	1751/1751	---M--	200	added ('OK')	text/html	etag:%22360037d-6d7-5426be4689b8f%22	http://www.midiplus.com.tw/MIDIPLUS-Download.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/header.html	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:25:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:53%20GMT	http://www.midiplus.com.tw/midi4x4.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/image001.jpg	(from http://www.midiplus.com.tw/midi4x4.htm)
10:25:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:53%20GMT	http://www.midiplus.com.tw/midi4x4.files/image003.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/image003.png	(from http://www.midiplus.com.tw/midi4x4.htm)
10:26:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:54%20GMT	http://www.midiplus.com.tw/midi4x4.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/midi4x4.files/image004.jpg	(from http://www.midiplus.com.tw/midi4x4.htm)
10:26:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:54%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/filelist.xml	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:54%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/item0015.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/item0015.xml	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:55%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/themedata.thmx	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:56%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/colorschememapping.xml	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:56%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/image001.jpg	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:03	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:57%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/image002.png	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:04	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:58%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/image006.png	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:04	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:58%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/image004.png	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:04	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:58%20GMT	http://www.midiplus.com.tw/MIDI2x2.files/image008.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDI2x2.files/image008.png	(from http://www.midiplus.com.tw/MIDI2x2.htm)
10:26:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:59%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/filelist.xml	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:59%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/themedata.thmx	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:25:59%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/colorschememapping.xml	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:00%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/image001.jpg	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:00%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/image002.png	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:01%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/image004.jpg	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:02%20GMT	http://www.midiplus.com.tw/AudiolinkPLUS4x4.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkPLUS4x4.files/image006.png	(from http://www.midiplus.com.tw/AudiolinkPLUS4x4.htm)
10:26:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:02%20GMT	http://www.midiplus.com.tw/smartface.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/filelist.xml	(from http://www.midiplus.com.tw/smartface.htm)
10:26:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:02%20GMT	http://www.midiplus.com.tw/smartface.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/item0013.xml	(from http://www.midiplus.com.tw/smartface.htm)
10:26:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:03%20GMT	http://www.midiplus.com.tw/smartface.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/themedata.thmx	(from http://www.midiplus.com.tw/smartface.htm)
10:26:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:03%20GMT	http://www.midiplus.com.tw/smartface.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/colorschememapping.xml	(from http://www.midiplus.com.tw/smartface.htm)
10:26:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:04%20GMT	http://www.midiplus.com.tw/smartface.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/image001.jpg	(from http://www.midiplus.com.tw/smartface.htm)
10:26:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:05%20GMT	http://www.midiplus.com.tw/smartface.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/image002.png	(from http://www.midiplus.com.tw/smartface.htm)
10:26:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:05%20GMT	http://www.midiplus.com.tw/smartface.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/image004.jpg	(from http://www.midiplus.com.tw/smartface.htm)
10:26:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:06%20GMT	http://www.midiplus.com.tw/smartface.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/smartface.files/image006.jpg	(from http://www.midiplus.com.tw/smartface.htm)
10:26:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:07%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/filelist.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:07%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/item0013.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
